ID	Type
C=NCC(CN)=C	1
C1NCC(N=1)=C	1
C(C(C(N)=C)C)=O	1
C(CNC(C)=C)#N	1
C=CCO	1
C(CC(N)O)N	1
C(C(CNC)=C)#N	1
C=NCC(CO)=C	1
C(CCC=O)#N	1
C(C)#CC=O	1
C1CCC(C=1O)N	1
C(C(C=C)(C)C)#N	1
C(NC=CN)#CN	1
C1N=CCC#1	1
C(N1C=CNC1)=N	1
C(C)=C(C)N(C)C	1
C=C(C(C)=C)NC	1
C=CC(CCC)N	1
C#CC=CC(O)=O	1
C(C=N)(C(C)NC)=O	1
C1(CC=C(C)C1)=O	1
C(C)=CNCCC	1
C(CC=C)#N	1
C(=O)=O	1
C(NC(C=N)=C)=N	1
C1CCNC=1NC	1
C1NC(CN)CC=1	1
C(C(C#C)(C)N)#N	1
C1(CCC(C=1)=O)O	1
C(N(C=N)C)=N	1
C(C(C)CC)#N	1
C=C(C)NCCC	1
C(CCN=CN)#N	1
C(CN)(NC)=N	1
C(CCCN)O	1
CN(C)CCC	1
C#CC(C(N)=O)C	1
C(N)#CCCN	1
C1(CCNCC1)=O	1
C=C(C=O)C(N)=C	1
CNCC(O)O	1
C(C(C)=O)(O)=O	1
C(C(CO)=C)#N	1
C#CC(C(C)=O)NC	1
CC(C(C)O)N	1
C1C(CC(C=1)=O)O	1
C(N(C)CC=C)=O	1
CN1CCCC1C	1
C(NCC=C)=N	1
C=CC=C(CO)N	1
C(C(C(N)=C)O)#N	1
C#CCCNC#C	1
C1C(CC(N=1)=C)N	1
C=C(C=CCC)N	1
C=NCC(C=O)=C	1
C(CCC)=CN	1
C1C(C)CC(N=1)N	1
C(NCC=CN)#C	1
C(N)NC(C)C	1
C(NC(C)=N)=N	1
C1(C(C)CC=N1)=O	1
C(NCNC=O)#C	1
C(C(O)O)=O	1
C(N(C)C)=CC=O	1
C(C(C)N)(N)=N	1
C(N(C=C)C=C)=O	1
C#CC(C)(C)N	1
C(C=CC=NC)=O	1
C(C1C=CNC=1)#N	1
C=CN(C=C)CC	1
C(C(CN)N)=N	1
C=CCC(C)O	1
C(CCO)#CC#N	1
C(C)#CC	1
C1N=C(C(C#1)O)O	1
C=C1C(CCN1)N	1
C1C(C=NCN=1)O	1
C(CN)=NC(N)=C	1
C=CC(C(C)=O)=O	1
C=C(C=O)CNC	1
C=CCC(N)=CN	1
C(N)=CC(CN)=O	1
C(C(NCC)=C)#N	1
C(CN)(N)=CC	1
C(C(C=O)CC)#N	1
C1CC(C)(CN=1)N	1
C=CC=CNC	1
C=C(C(CN)=O)N	1
C#CC(NC)=C	1
C(CC)#CNC=N	1
C(C(C=NC)C)#N	1
C(O)#CNC	1
C1NC(O)=CC=1C	1
C(NC=O)#CCN	1
C1CN=C(C=1N)N	1
C#CCC(CNC)=O	1
C1NCCC=1C=O	1
C(N)#CCNC=O	1
C=CC(C)(C)NC	1
C#CCC	1
C=C1NCC(N1)=C	1
C(NC=C(C)N)=N	1
C(CN)(NC)=O	1
C=C(C=N)NCN	1
C=CCC	1
C1CCN=C(C=1)O	1
C(C(C#C)=O)#N	1
C(C)(C(N)O)=O	1
C(N=C(C=C)N)=O	1
C(NCNC=N)#C	1
C(CC)(N)=O	1
C(N)#CC(CC)N	1
C=CC(NC)=O	1
CC(CN)CN	1
C(N)#CC(N)=N	1
C1NC(C(C=1)=O)=N	1
C1N=CC=CN=1	1
C=CNCO	1
C#CCN(C=C)C	1
C(NC)#CCCN	1
C(N)=CC(C=N)=O	1
C1CC(C)NC=1N	1
C1(CC(O)=CN1)=N	1
C(N)=CC(N)=O	1
C(CO)=CNC	1
C=C(C(O)=O)O	1
C#CC(C=O)(C)O	1
CC(CO)N	1
C1CC(C=CN=1)=O	1
C(C1NCCC=1)#N	1
C(CCNC)#CC	1
C(CC(N)=O)=O	1
CN	1
C1CC(C(C=1)=O)=O	1
C(CNC=O)#N	1
C(C(C=CC)O)#N	1
C#CC(C(O)=O)C	1
C(C(C#CC)=C)#N	1
C1C(C=CCN=1)O	1
C(CCC=O)#CO	1
C=C(C(N)=C)CO	1
C(C=CC=O)=O	1
C1NCC(C=1N)N	1
C1(N)NCN=CC=1	1
C(O)#CNCCC	1
C=CCN	1
C(C1NC=NC=1)#N	1
C(C=CNCN)#N	1
C(CCC(N)=O)#N	1
C(C(C)CN)=CC	1
CC(C)N	1
C1CCC(C1)N	1
C=C(C)CO	1
C=CCCC	1
C(C(C)=CC=C)#N	1
C#CC#CC#N	1
C1C(N=C(C#1)N)=O	1
C(C(N)=O)(O)=O	1
C=C(C=O)C(N)=N	1
C(C=C(C)CN)#N	1
C=CNC(O)=CC	1
C(NCCO)=N	1
C#CC=N	1
C(C(C=O)C=N)#N	1
C1NC(O)=CC=1O	1
C=CC(CO)=O	1
C(C1CC=CC1)#N	1
C(CN)(NC=C)=N	1
C=C(C=N)N	1
C1(C(C=CN1)C)=O	1
C#CNC(CC)=C	1
C(C)#CC(CO)=O	1
CNC	1
C=CC(CCC)=O	1
C(CNC(C)=O)#N	1
C=C(C)CN	1
C#CC(NCO)=N	1
C1(C=NCCN1)=O	1
C(CC(CN)=C)=O	1
C#CCC=CC=O	1
C(CCNC)=CC	1
C1(CCCC1)=O	1
C1CC(N)NC=1C	1
C=C1NCCN1C	1
C1CC(C(C=1)=O)O	1
C=C(C)NCO	1
C(N)=C(C=CN)C	1
C(C(C(N)=N)=C)#N	1
C(C(CC=N)O)#N	1
C(CC(C=C)O)#N	1
C1N=C(C=CC=1)N	1
C=CCCC=C	1
C#CC(C=O)NC	1
C1CCC=NC#1	1
C1C(CO)NCC=1	1
C=CNC(C=O)=N	1
C(NC=CCC)=O	1
C1N(C=CN=1)C=C	1
C=C(CN)NC	1
C(C)=NC=C	1
C(C(C)NC=O)#N	1
C(CC=CCC)=O	1
C=CCN(C)CC	1
C(N(C=N)C=N)=N	1
C=CCNC=CC	1
C#CNC(C)C	1
C=NCC(N)=C	1
C=NCC(C)N	1
CC1CNCCC1	1
C1CN(C(C=1)=N)C	1
C=CN(C)C(C)C	1
C#CCC(N)=C	1
C=CC(CCN)=O	1
C(C1NC=CC=1)#N	1
C(C(CO)CC)#N	1
C=CCCC=CN	1
C1(CCNC=1C)O	1
C(C(C)(N)N)#N	1
C(C(C)CO)=O	1
C1NC(NC)=CC=1	1
C1(C)CNC(C=1)=O	1
C=CC(CN)CC	1
C=C1C(O)=NCC1	1
C(O)#CC(N)=O	1
C1(CC=CC1N)=O	1
C1NC(CN)CN=1	1
C(C(C#N)(C)N)#N	1
C=C1C(N)=NCN1	1
C1(C=NCC1)=O	1
C(C)=NC(N)=C	1
C(CC#C)#N	1
C1N=C(CC#1)N	1
C1C=CC(NC#1)=N	1
C=C(CO)NC	1
CC(C)(CO)N	1
C1CNC(N=1)=C	1
C(CN(C=C)C)=O	1
C=CC(N)=NCN	1
C1CNCN=1	1
C(C(CN)O)#N	1
C=CN(C)CC	1
C1NC=CCN=1	1
C(CC(C)=O)=O	1
C=CN(CC)CC	1
C1CC(N)=CC=1	1
C1NC(O)=C(C=1)C	1
C1C=CN(C#1)C	1
